nose_y      ,nose_x      ,l_eye_y     ,l_eye_x     ,r_eye_y     ,r_eye_x     ,l_ear_y     ,l_ear_x     ,r_ear_y     ,r_ear_x     ,l_shldr_y   ,l_shldr_x   ,r_shldr_y   ,r_shldr_x   ,l_elbow_y   ,l_elbow_x   ,r_elbow_y   ,r_elbow_x   ,l_wrist_y   ,l_wrist_x   ,r_wrist_y   ,r_wrist_x   ,l_hip_y     ,l_hip_x     ,r_hip_y     ,r_hip_x     ,l_knee_y    ,l_knee_x    ,r_knee_y    ,r_knee_x    ,l_ankle_y   ,l_ankle_x   ,r_ankle_y   ,r_ankle_x   ,label       
-1.147722840,0.104521096 ,-1.236394763,0.164015591 ,-1.250259161,0.045063853 ,-1.252205253,0.160720557 ,-1.295072556,-0.133215025,-0.974837422,0.213394031 ,-1.019793749,-0.359838635,-0.530944645,0.289258748 ,-0.518357635,-0.412479758,-0.499382466,0.142617732 ,-0.495482147,-0.103231661,-0.005163528,0.159197181 ,0.005163677 ,-0.159197032,0.523820519 ,0.091820821 ,0.558848083 ,-0.185557231,0.969078124 ,0.046179235 ,1.115086317 ,-0.197535679,Berdiri     
-1.146020889,0.103871807 ,-1.232014775,0.162638515 ,-1.246424079,0.044275034 ,-1.247733712,0.156619623 ,-1.289804101,-0.134556741,-0.981557548,0.196760058 ,-1.012661099,-0.348722994,-0.532681882,0.285028517 ,-0.493396968,-0.403345644,-0.501839817,0.142087236 ,-0.491930366,-0.080647334,-0.008701107,0.155705020 ,0.008701107 ,-0.155704871,0.514094651 ,0.084627941 ,0.547382593 ,-0.177556917,0.961937606 ,0.039099827 ,1.106424093 ,-0.201016217,Berdiri     
-1.145254254,0.104023412 ,-1.228852868,0.160525352 ,-1.244205594,0.042695530 ,-1.245032787,0.153840989 ,-1.287557721,-0.133100376,-0.986988485,0.189612508 ,-1.006805539,-0.347046673,-0.535710633,0.283494264 ,-0.504844606,-0.392401606,-0.505979061,0.146442264 ,-0.504941702,-0.053223211,-0.008754254,0.158628568 ,0.008754254 ,-0.158628419,0.508303821 ,0.084312364 ,0.546041310 ,-0.179338634,0.953145683 ,0.038748033 ,1.098139167 ,-0.203021824,Berdiri     
-1.138107777,0.108423524 ,-1.220827699,0.162852690 ,-1.241578698,0.047211435 ,-1.239420176,0.149217501 ,-1.283188581,-0.130254179,-0.982741714,0.185303763 ,-1.010549068,-0.348986208,-0.526458502,0.282220215 ,-0.485175043,-0.393816978,-0.504227281,0.091321029 ,-0.495209426,-0.079043888,-0.008544357,0.159398705 ,0.008544505 ,-0.159398854,0.522150636 ,0.081964701 ,0.557398200 ,-0.184178770,0.968945086 ,0.035583016 ,1.114555836 ,-0.207426861,Berdiri     
-1.148500681,0.117144085 ,-1.229532242,0.167501152 ,-1.248530746,0.056413967 ,-1.245390296,0.148173675 ,-1.285387635,-0.124752998,-0.982134998,0.192317948 ,-1.012359262,-0.340617597,-0.534671903,0.292883009 ,-0.496899217,-0.384455740,-0.511954546,0.088445917 ,-0.504727840,-0.082754366,-0.006432029,0.158318162 ,0.006432029 ,-0.158318311,0.519268990 ,0.080987699 ,0.553175807 ,-0.181388438,0.961481869 ,0.036810558 ,1.103770494 ,-0.206762746,Berdiri     
-1.146815181,0.117495812 ,-1.227616668,0.166332424 ,-1.244894266,0.056467533 ,-1.245721340,0.145784244 ,-1.285320878,-0.123170659,-0.981723785,0.194971308 ,-1.012601376,-0.345528036,-0.545520723,0.302606672 ,-0.498984784,-0.392820597,-0.504937947,0.127745226 ,-0.490414470,-0.096915007,-0.005779764,0.155528620 ,0.005779617 ,-0.155528754,0.508055866 ,0.078051209 ,0.542616010 ,-0.180392742,0.948649824 ,0.033173177 ,1.090871334 ,-0.208516598,Berdiri     
-1.150872469,0.116507441 ,-1.229310513,0.166670427 ,-1.251646876,0.053660367 ,-1.250864267,0.142313883 ,-1.292533517,-0.130397335,-0.983284593,0.195650160 ,-1.009612083,-0.364065677,-0.544464648,0.313490748 ,-0.489109218,-0.404818207,-0.493606269,0.088422090 ,-0.475406915,-0.121035397,-0.005920912,0.161839023 ,0.005920912 ,-0.161838874,0.539372861 ,0.079693124 ,0.576224208 ,-0.187948629,0.992297232 ,0.030509943 ,1.140071630 ,-0.216306224,Berdiri     
-1.150002480,0.118116342 ,-1.232556462,0.166637927 ,-1.249757171,0.055406187 ,-1.248836637,0.144002765 ,-1.287738085,-0.124918677,-0.981360495,0.199030623 ,-1.011302352,-0.370187849,-0.546720624,0.307755888 ,-0.484220207,-0.416390032,-0.487854153,0.134890467 ,-0.474190384,-0.111815177,-0.006689715,0.162209451 ,0.006689715 ,-0.162209451,0.541350543 ,0.075613968 ,0.578949690 ,-0.187736794,0.990733504 ,0.029073922 ,1.137064576 ,-0.215043440,Berdiri     
-1.133514762,0.122822054 ,-1.216914415,0.173396870 ,-1.240453482,0.062476605 ,-1.239143133,0.141721964 ,-1.277970314,-0.116289280,-0.985847294,0.184416294 ,-1.007127285,-0.351904064,-0.550114810,0.296243548 ,-0.483695596,-0.416940629,-0.496828794,0.131932467 ,-0.480976462,-0.082188703,-0.007450059,0.157673657 ,0.007450206 ,-0.157673508,0.513955593 ,0.073228642 ,0.547883391 ,-0.183449179,0.956751943 ,0.024761399 ,1.101820350 ,-0.211720556,Berdiri     
-1.119690657,0.115093790 ,-1.200433850,0.166888058 ,-1.226608753,0.055669121 ,-1.227008224,0.138667643 ,-1.268690586,-0.119692288,-0.988623381,0.174640507 ,-1.004746437,-0.337356180,-0.551156223,0.271121204 ,-0.476193666,-0.407614261,-0.499688894,0.158268183 ,-0.486188740,-0.058915876,-0.005318107,0.153390676 ,0.005317962 ,-0.153390810,0.496500909 ,0.067615390 ,0.535059154 ,-0.182162598,0.935138285 ,0.020090656 ,1.071846247 ,-0.208653808,Berdiri     
-1.120355129,0.112442851 ,-1.202187061,0.162782490 ,-1.227366805,0.054645311 ,-1.229999304,0.136057138 ,-1.287079930,-0.122320861,-0.982617259,0.170241565 ,-1.010294914,-0.338467777,-0.549531102,0.267836601 ,-0.471796036,-0.388102561,-0.499237567,0.176091671 ,-0.488756448,-0.046861783,-0.006300990,0.154819340 ,0.006301135 ,-0.154819191,0.497594118 ,0.069492839 ,0.535688579 ,-0.185326710,0.936719298 ,0.017587885 ,1.072962523 ,-0.210678399,Berdiri     
-1.111961722,0.116288520 ,-1.193446755,0.165752873 ,-1.217218637,0.060631324 ,-1.222822666,0.140631974 ,-1.276065588,-0.112425908,-0.981062233,0.179942861 ,-1.013650656,-0.325271577,-0.537580132,0.258355439 ,-0.491704047,-0.378923416,-0.495773584,0.171622410 ,-0.490922421,-0.025272295,-0.006070006,0.152485996 ,0.006069862 ,-0.152485996,0.486458868 ,0.076107465 ,0.526269972 ,-0.177411452,0.922856688 ,0.023189601 ,1.059191823 ,-0.202087387,Berdiri     
-1.123322964,0.120266095 ,-1.204837322,0.166842282 ,-1.228514671,0.060891312 ,-1.224146128,0.139327407 ,-1.284439206,-0.118001498,-0.979832292,0.177479357 ,-1.014207125,-0.331772238,-0.530634284,0.246314675 ,-0.512925744,-0.379859030,-0.499082446,0.151301757 ,-0.492038131,0.001843365 ,-0.004195996,0.153295159 ,0.004195996 ,-0.153295308,0.492224306 ,0.072620787 ,0.536797225 ,-0.185048833,0.933122396 ,0.018863553 ,1.071279287 ,-0.206546456,Berdiri     
-1.133901715,0.119098634 ,-1.217886806,0.170308158 ,-1.243202448,0.060912773 ,-1.236946344,0.147784680 ,-1.300791502,-0.116243362,-0.980023682,0.189399630 ,-1.015712261,-0.319927275,-0.537935436,0.257115006 ,-0.505644381,-0.373513460,-0.498301327,0.132783130 ,-0.488455176,-0.036632404,-0.003340939,0.153826252 ,0.003340939 ,-0.153826103,0.493270010 ,0.075456411 ,0.537382066 ,-0.180265188,0.947972894 ,0.020363737 ,1.090392113 ,-0.210100129,Berdiri     
-1.130615115,0.116351873 ,-1.211916566,0.170749843 ,-1.241908789,0.058427691 ,-1.239140749,0.150569960 ,-1.302583337,-0.116898291,-0.978131175,0.170199737 ,-1.016014218,-0.323118597,-0.537611067,0.264177799 ,-0.495069921,-0.379810899,-0.497505069,0.139654413 ,-0.489212215,-0.063609228,-0.003280869,0.153971434 ,0.003280869 ,-0.153971583,0.504500449 ,0.074612059 ,0.543453872 ,-0.177336201,0.956872344 ,0.020282943 ,1.098323941 ,-0.209868878,Berdiri     
-1.130649209,0.117814086 ,-1.202157140,0.169520572 ,-1.232201338,0.057804056 ,-1.232774019,0.150244042 ,-1.297259569,-0.118336044,-0.976060987,0.166182980 ,-1.017298818,-0.329024494,-0.531442523,0.271621495 ,-0.487232327,-0.379866034,-0.490135521,0.144579098 ,-0.481965601,-0.076155238,-0.002941587,0.155143082 ,0.002941587 ,-0.155143231,0.513305724 ,0.072598666 ,0.552517653 ,-0.177496463,0.964753807 ,0.019272400 ,1.106902122 ,-0.211433083,Berdiri     
-1.124731064,0.117550537 ,-1.197132707,0.168033987 ,-1.225584984,0.058789827 ,-1.226339102,0.148081765 ,-1.281036615,-0.117382042,-0.970081151,0.163931146 ,-1.023572564,-0.323132247,-0.538287401,0.288039595 ,-0.500321090,-0.395628810,-0.491323262,0.138568714 ,-0.474588454,-0.095368333,-0.003937867,0.156105846 ,0.003938014 ,-0.156105995,0.511111379 ,0.072103851 ,0.549300015 ,-0.175582141,0.956071973 ,0.019337788 ,1.101565838 ,-0.212620556,Berdiri     
-1.133060694,0.116528623 ,-1.205537558,0.165368661 ,-1.229545116,0.056891814 ,-1.232252359,0.145276010 ,-1.279352784,-0.116608396,-0.972241580,0.167197585 ,-1.021487236,-0.325453758,-0.530659258,0.287605703 ,-0.512074411,-0.382948995,-0.500645876,0.135104269 ,-0.487393796,-0.092366554,-0.003490275,0.157121390 ,0.003490421 ,-0.157121241,0.501492977 ,0.070818581 ,0.542400002 ,-0.175741449,0.939951479 ,0.018094668 ,1.082615733 ,-0.214145720,Berdiri     
-1.134200692,0.119216613 ,-1.207887769,0.168231875 ,-1.232599616,0.058594897 ,-1.235545158,0.145413890 ,-1.282984614,-0.120046228,-0.974076390,0.170627147 ,-1.019343019,-0.332736015,-0.533074975,0.291749358 ,-0.499029994,-0.387470156,-0.506053805,0.143512666 ,-0.492295384,-0.087642178,-0.004742738,0.158552080 ,0.004742738 ,-0.158552080,0.504074633 ,0.070905663 ,0.541172028 ,-0.174185112,0.939037085 ,0.016242456 ,1.086451650 ,-0.214804918,Berdiri     
-1.131638765,0.119465880 ,-1.214116216,0.170112833 ,-1.239180207,0.060987834 ,-1.242136598,0.147260934 ,-1.289755344,-0.116328821,-0.980349422,0.170430824 ,-1.012765050,-0.336246789,-0.560711920,0.290810883 ,-0.508779228,-0.389145404,-0.510814428,0.128363952 ,-0.493186921,-0.091006942,-0.004638539,0.153122336 ,0.004638539 ,-0.153122336,0.488559842 ,0.072556503 ,0.529716790 ,-0.167574570,0.920533061 ,0.018106442 ,1.067548156 ,-0.211102992,Berdiri     
-1.140905142,0.124586076 ,-1.223049760,0.175565451 ,-1.246069312,0.067275897 ,-1.249101639,0.155984953 ,-1.295197248,-0.112819113,-0.973526657,0.175758377 ,-1.020414352,-0.331320554,-0.549422562,0.281609952 ,-0.520297348,-0.399999291,-0.510117412,0.129494756 ,-0.492569923,-0.068230264,-0.004815352,0.154882938 ,0.004815352 ,-0.154882938,0.493563294 ,0.072957262 ,0.535253704 ,-0.170861527,0.929705679 ,0.018569328 ,1.071894407 ,-0.210026637,Berdiri     
-1.138521314,0.128171846 ,-1.223831534,0.176619276 ,-1.243922949,0.069811344 ,-1.247345448,0.153197289 ,-1.304157019,-0.107104503,-0.975771725,0.173583224 ,-1.017811656,-0.333661914,-0.551016688,0.279092431 ,-0.509324908,-0.395336539,-0.511739552,0.156179160 ,-0.498004884,-0.038874909,-0.006500491,0.155750617 ,0.006500346 ,-0.155750766,0.495975524 ,0.069959484 ,0.535323083 ,-0.169404611,0.933334887 ,0.015196411 ,1.071434259 ,-0.212472558,Berdiri     
-1.145312428,0.130523428 ,-1.228929520,0.178199470 ,-1.249914885,0.071264744 ,-1.251542807,0.153932050 ,-1.310398698,-0.105842486,-0.977213740,0.178203985 ,-1.016700149,-0.334112734,-0.559396267,0.272603810 ,-0.510251224,-0.399539351,-0.515554368,0.162237808 ,-0.504953921,-0.035284329,-0.006953401,0.156971842 ,0.006953401 ,-0.156971842,0.496733874 ,0.069275931 ,0.534882307 ,-0.168472812,0.931268275 ,0.015109566 ,1.069429159 ,-0.211610183,Berdiri     
-1.163347483,0.140271023 ,-1.242548108,0.182982862 ,-1.262730837,0.079866506 ,-1.265338540,0.151433557 ,-1.325514793,-0.100213878,-0.983200490,0.192922756 ,-1.010857344,-0.346980989,-0.555675089,0.283034325 ,-0.496573776,-0.392699569,-0.521897256,0.163388059 ,-0.503994882,-0.042784035,-0.005387599,0.161271378 ,0.005387452 ,-0.161271378,0.504007459 ,0.070817269 ,0.539772391 ,-0.168371618,0.931110322 ,0.018109888 ,1.072935224 ,-0.210509107,Berdiri     
-1.153638363,0.134804592 ,-1.232031107,0.181143701 ,-1.254081607,0.076330930 ,-1.255628824,0.155734494 ,-1.314913869,-0.100187384,-0.980788112,0.193351090 ,-1.014175415,-0.335198104,-0.543694496,0.283945233 ,-0.497556418,-0.386902034,-0.519056857,0.153763413 ,-0.505879641,-0.035497371,-0.004019078,0.159065157 ,0.004018933 ,-0.159065157,0.497852802 ,0.068732493 ,0.537597597 ,-0.169898152,0.926909566 ,0.016865328 ,1.063430905 ,-0.208187178,Berdiri     
-1.149383307,0.130129725 ,-1.227272630,0.178518772 ,-1.250906467,0.071258552 ,-1.248502493,0.158538952 ,-1.306548357,-0.100927316,-0.979682267,0.192105666 ,-1.015182734,-0.335330516,-0.543735743,0.282024324 ,-0.500214159,-0.381261349,-0.514046907,0.156690970 ,-0.501008213,-0.034221858,-0.004402822,0.156615987 ,0.004402822 ,-0.156615987,0.499732524 ,0.067454472 ,0.540717900 ,-0.171342537,0.932639122 ,0.014669728 ,1.068610072 ,-0.210397527,Berdiri     
-1.149245381,0.128318787 ,-1.227122068,0.178726450 ,-1.250108719,0.068877988 ,-1.247127652,0.162960097 ,-1.302521110,-0.102096744,-0.978779793,0.195495367 ,-1.016905427,-0.326796383,-0.545457840,0.281537235 ,-0.503436029,-0.386205763,-0.516340613,0.159780398 ,-0.504828334,-0.041857220,-0.003694672,0.159091264 ,0.003694672 ,-0.159091413,0.496151358 ,0.067494370 ,0.536730766 ,-0.170530409,0.924986720 ,0.013999218 ,1.062488437 ,-0.211153135,Berdiri     
-1.149496675,0.122606196 ,-1.224981189,0.171996146 ,-1.246963978,0.064323142 ,-1.243354559,0.157561377 ,-1.299157977,-0.102621943,-0.973124564,0.185885757 ,-1.022872210,-0.312363327,-0.546108305,0.279072344 ,-0.507651329,-0.384121269,-0.507412791,0.156286493 ,-0.497144967,-0.055931218,-0.004023724,0.154720828 ,0.004023724 ,-0.154720679,0.495155305 ,0.067649208 ,0.541068137 ,-0.171595216,0.929045141 ,0.009832368 ,1.064546943 ,-0.212742701,Berdiri     
-1.141340256,0.125281394 ,-1.217271328,0.170955881 ,-1.236343145,0.065548688 ,-1.237459421,0.155719638 ,-1.278346181,-0.108089700,-0.976639867,0.179263636 ,-1.019403577,-0.305003047,-0.554172337,0.273171306 ,-0.498882979,-0.383094102,-0.506727517,0.157881349 ,-0.491249591,-0.059889466,-0.004505669,0.152882397 ,0.004505669 ,-0.152882248,0.482055306 ,0.066865467 ,0.532413661 ,-0.169391662,0.917086542 ,0.007915651 ,1.053215861 ,-0.213715255,Berdiri     
-1.142657876,0.123296849 ,-1.219780922,0.171461642 ,-1.238226295,0.062294584 ,-1.239801049,0.160339281 ,-1.288642645,-0.102133185,-0.980143487,0.183651522 ,-1.016126156,-0.305747211,-0.554394722,0.273759425 ,-0.497596174,-0.384151697,-0.506925642,0.152809158 ,-0.494814664,-0.069811016,-0.003703854,0.155600011 ,0.003703854 ,-0.155600160,0.484806776 ,0.065268464 ,0.538673937 ,-0.169143707,0.918770552 ,0.006874162 ,1.053747773 ,-0.214499056,Berdiri     
-1.142931581,0.122274444 ,-1.221696973,0.169990882 ,-1.239613056,0.061469611 ,-1.240835667,0.158241287 ,-1.279191852,-0.111053646,-0.981225610,0.182821155 ,-1.014818311,-0.308556080,-0.551120460,0.277577251 ,-0.500916302,-0.388453722,-0.505477428,0.158346072 ,-0.492741764,-0.083410583,-0.005824499,0.155718446 ,0.005824354 ,-0.155718595,0.489857346 ,0.067565225 ,0.544287622 ,-0.170433238,0.918862045 ,0.007272855 ,1.057661176 ,-0.215017542,Berdiri     
-1.147120833,0.118138447 ,-1.225793123,0.167487800 ,-1.244138122,0.057373147 ,-1.243792534,0.160155952 ,-1.282632589,-0.114114225,-0.981562316,0.180212826 ,-1.014456987,-0.306334317,-0.551937401,0.278678268 ,-0.502352655,-0.378920913,-0.505984604,0.163369060 ,-0.491024971,-0.054850381,-0.005547564,0.154237255 ,0.005547419 ,-0.154237255,0.484978288 ,0.064297199 ,0.541212380 ,-0.171181783,0.921213329 ,0.004457680 ,1.059231639 ,-0.218285546,Berdiri     
-1.146756053,0.118214615 ,-1.225077152,0.169000715 ,-1.244753242,0.056443457 ,-1.242862344,0.161928087 ,-1.283350348,-0.117888749,-0.983502507,0.179088429 ,-1.012075782,-0.312008649,-0.554583430,0.275558084 ,-0.501530409,-0.376280218,-0.471337855,0.189437091 ,-0.487758458,-0.046007536,-0.005480639,0.154013887 ,0.005480639 ,-0.154013738,0.489766061 ,0.064026251 ,0.546121955 ,-0.172173724,0.931225955 ,0.003047653 ,1.071982145 ,-0.221789733,Berdiri     
-1.149308681,0.127195194 ,-1.227837920,0.179645002 ,-1.247299910,0.064920999 ,-1.245810986,0.176231042 ,-1.285089135,-0.109466046,-0.984582126,0.189053833 ,-1.012048721,-0.305093646,-0.557226837,0.279611498 ,-0.507884681,-0.364351332,-0.497133881,0.177647635 ,-0.492175817,-0.034057047,-0.006374221,0.142928004 ,0.006374221 ,-0.142928004,0.487983584 ,0.071084879 ,0.541738987 ,-0.162182420,0.934132040 ,0.011100037 ,1.076409340 ,-0.213793933,Berdiri     
-1.147729278,0.112114035 ,-1.223468900,0.164547905 ,-1.246429801,0.050607827 ,-1.240984082,0.160312667 ,-1.286340833,-0.123822935,-0.978321075,0.168267041 ,-1.015825033,-0.321175128,-0.565127134,0.263199538 ,-0.510058105,-0.377972364,-0.503319800,0.165157616 ,-0.495271713,-0.037355386,-0.005041398,0.151008472 ,0.005041252 ,-0.151008472,0.481030434 ,0.056361649 ,0.539284587 ,-0.173705280,0.928827584 ,-0.003560537,1.059844136 ,-0.224399149,Berdiri     
-1.140330672,0.125090197 ,-1.216739893,0.179054841 ,-1.239415765,0.063536085 ,-1.234419227,0.175881386 ,-1.280519485,-0.106564462,-0.980462611,0.185174271 ,-1.015502930,-0.312143713,-0.567150176,0.275428981 ,-0.522893727,-0.367028654,-0.501215994,0.190798685 ,-0.490799308,-0.032114241,-0.006327374,0.145016059 ,0.006327519 ,-0.145016208,0.480961770 ,0.072269417 ,0.529220700 ,-0.159146041,0.925392151 ,0.013657098 ,1.057587028 ,-0.211513475,Berdiri     
-1.110306501,-0.376853734,-1.208513379,-0.263664454,-1.207121611,-0.438005775,-1.305364966,0.003062844 ,-1.295186281,-0.408179581,-0.955426931,0.284949750 ,-1.038472414,-0.441043317,-0.096101783,0.286925614 ,-0.413057923,-0.602708578,0.538605630 ,-0.016999561,0.196279660 ,-0.877025902,0.020697629 ,0.259731382 ,-0.020697629,-0.259731382,0.562770784 ,0.041659120 ,0.363179564 ,-0.806896150,0.694232762 ,-0.041991390,0.670794785 ,-0.872330606,Duduk       
-1.110278010,-0.356607378,-1.225405931,-0.245503098,-1.230372667,-0.430980623,-1.289599419,0.015582420 ,-1.314865947,-0.419850051,-0.971005380,0.287406236 ,-1.023100495,-0.440841407,-0.089923322,0.287609339 ,-0.370764554,-0.599633574,0.559709013 ,-0.013909602,0.200821355 ,-0.875054002,0.019187763 ,0.259147137 ,-0.019188214,-0.259147137,0.595638454 ,-0.031933628,0.381270528 ,-0.814137876,0.740825474 ,-0.078712337,0.680458844 ,-0.876068771,Duduk       
-1.148735166,-0.370605826,-1.260684133,-0.252947301,-1.280738115,-0.444017947,-1.325457096,0.017127847 ,-1.346618414,-0.424965382,-0.969280124,0.304763526 ,-1.023390174,-0.475835145,-0.069263339,0.299489915 ,-0.324822783,-0.650322556,0.616934597 ,-0.016844621,0.258527398 ,-0.934331536,0.015676133 ,0.272625625 ,-0.015676133,-0.272625625,0.636845827 ,0.040254686 ,0.425425112 ,-0.878741860,0.808492899 ,-0.088706337,0.788697898 ,-0.935835242,Duduk       
-1.109253645,-0.309453517,-1.210318565,-0.167704508,-1.215670466,-0.384196311,-1.309820056,0.065392427 ,-1.336544633,-0.405134648,-0.950019062,0.347024709 ,-1.048222184,-0.430893630,-0.064313591,0.329481781 ,-0.336494893,-0.622872651,0.614981890 ,0.013055545 ,0.245171890 ,-0.900976241,0.027518513 ,0.257906377 ,-0.027518982,-0.257905900,0.615421414 ,-0.016298631,0.402718902 ,-0.805776238,0.798659265 ,-0.074318789,0.852899015 ,-0.903067410,Duduk       
-1.131565690,-0.312977523,-1.216026545,-0.192120686,-1.254015565,-0.379168749,-1.298921466,0.061985768 ,-1.346140862,-0.349265277,-0.951921105,0.364686579 ,-1.047668934,-0.405178428,-0.093343467,0.334685922 ,-0.327991366,-0.616074979,0.609263361 ,0.020152433 ,0.241520748 ,-0.869460046,0.022323456 ,0.261153907 ,-0.022323456,-0.261153907,0.606930971 ,-0.007357739,0.387917936 ,-0.778089166,0.771024525 ,-0.059565421,0.839282751 ,-0.889643431,Duduk       
-1.131721735,-0.350794166,-1.247878432,-0.224008963,-1.247314334,-0.430084199,-1.344608665,0.050077401 ,-1.320635557,-0.439825475,-0.953776538,0.323695540 ,-1.040795684,-0.470948935,-0.035282291,0.303196192 ,-0.308011770,-0.690134764,0.704843402 ,-0.028356113,0.300400078 ,-0.954637229,0.024150515 ,0.259639591 ,-0.024150029,-0.259639591,0.634051263 ,0.016848212 ,0.347164452 ,-0.841082692,0.856552303 ,-0.110003747,0.831284165 ,-0.976114631,Duduk       
-1.150068402,-0.332962215,-1.261078119,-0.207058579,-1.265687823,-0.407625973,-1.349330783,0.067781121 ,-1.354374766,-0.431545168,-0.950906932,0.344867915 ,-1.045853853,-0.458642453,-0.053448632,0.322204113 ,-0.323291004,-0.659818828,0.688665450 ,-0.012821631,0.304724604 ,-0.931810439,0.023647727 ,0.261971921 ,-0.023647727,-0.261971921,0.697814584 ,-0.042602625,0.441145957 ,-0.837907732,0.844037354 ,-0.094231047,0.807249844 ,-0.956423879,Duduk       
-1.139446139,-0.316824853,-1.241119146,-0.195236936,-1.255674243,-0.387559086,-1.325048923,0.071722932 ,-1.342970490,-0.405468881,-0.953162968,0.335017920 ,-1.044559479,-0.430451483,-0.091864690,0.319852084 ,-0.335182637,-0.602982461,0.643164814 ,-0.000553872,0.281984061 ,-0.891189039,0.021326672 ,0.262617826 ,-0.021326201,-0.262617826,0.600221097 ,0.041035492 ,0.430973828 ,-0.802790403,0.799857974 ,-0.077534594,0.756864429 ,-0.919315577,Duduk       
-1.142520785,-0.311448425,-1.239357948,-0.195311874,-1.256378651,-0.379976451,-1.319530964,0.066545881 ,-1.339426041,-0.385861456,-0.948971868,0.324659467 ,-1.049504995,-0.402689368,-0.130423009,0.301943362 ,-0.363585055,-0.572880089,0.599963367 ,-0.007033645,0.241582155 ,-0.861912966,0.025164334 ,0.254724532 ,-0.025164334,-0.254724532,0.616892219 ,-0.032603137,0.305517942 ,-0.771798611,0.747202933 ,-0.077363275,0.707396507 ,-0.893080592,Duduk       
-1.138015389,-0.312095374,-1.232350707,-0.198201969,-1.247606039,-0.377368271,-1.314391375,0.059711054 ,-1.333618283,-0.382846355,-0.950308025,0.317535430 ,-1.048132539,-0.396488100,-0.142493710,0.286909103 ,-0.361646771,-0.569029868,0.613456666 ,-0.037799109,0.226596743 ,-0.853949666,0.024249598 ,0.250556201 ,-0.024249151,-0.250556648,0.595003068 ,-0.035562646,0.378536880 ,-0.793914020,0.726088345 ,-0.080212623,0.770051897 ,-0.887789190,Duduk       
-1.145241141,-0.317846954,-1.238273025,-0.204236433,-1.254685402,-0.385332763,-1.313986778,0.056946889 ,-1.336164594,-0.387003720,-0.952890456,0.320153475 ,-1.045449138,-0.401638001,-0.161015302,0.278614491 ,-0.358871371,-0.574635267,0.607017875 ,-0.035327133,0.226028755 ,-0.853249311,0.021890927 ,0.253960758 ,-0.021890927,-0.253961205,0.581767976 ,-0.033532474,0.369030207 ,-0.792709291,0.720135748 ,-0.079711840,0.672391653 ,-0.877670228,Duduk       
-1.139681220,-0.322345197,-1.234160185,-0.208186567,-1.248838902,-0.388511956,-1.315709233,0.053575400 ,-1.333340168,-0.390636235,-0.955979228,0.311647892 ,-1.041731358,-0.407306343,-0.158440173,0.273387641 ,-0.366373867,-0.574989736,0.588008583 ,-0.043074522,0.235405117 ,-0.862811208,0.017577156 ,0.240684211 ,-0.017577602,-0.240684658,0.565997601 ,-0.036485311,0.359041601 ,-0.785056591,0.696634412 ,-0.084023893,0.646080971 ,-0.875642121,Duduk       
-1.120033145,-0.319522768,-1.206222534,-0.210836157,-1.229194045,-0.378236085,-1.293730497,0.041294083 ,-1.315716505,-0.369591206,-0.960204482,0.294953316 ,-1.036648750,-0.407106966,-0.183311626,0.259284288 ,-0.365256339,-0.566218734,0.540998876 ,-0.051568724,0.200698301 ,-0.834149003,0.025041515 ,0.234389842 ,-0.025041515,-0.234390274,0.538072109 ,-0.043037467,0.317498535 ,-0.762303054,0.652210057 ,-0.088741884,0.531207025 ,-0.841457605,Duduk       
-1.116884351,-0.325179815,-1.198041677,-0.216058403,-1.228402853,-0.386419356,-1.280523181,0.034434743 ,-1.312008500,-0.371167123,-0.961326420,0.279458493 ,-1.035216928,-0.396996260,-0.188907087,0.250063509 ,-0.370295048,-0.562063873,0.543772578 ,-0.052564457,0.202316731 ,-0.825217783,0.022241989 ,0.231385231 ,-0.022241564,-0.231384799,0.545944273 ,-0.048734777,0.484058559 ,-0.815445364,0.663866460 ,-0.091503605,0.593445063 ,-0.837309480,Duduk       
-1.098184228,-0.335515529,-1.191581845,-0.218448564,-1.205031037,-0.395678937,-1.285704017,0.033924587 ,-1.301374197,-0.399309725,-0.962367237,0.267581940 ,-1.032202363,-0.414863080,-0.171097681,0.244036362 ,-0.371984869,-0.581433952,0.546500385 ,-0.041359309,0.218323901 ,-0.851751149,0.022363460 ,0.231748909 ,-0.022363894,-0.231748477,0.554014325 ,-0.058473535,0.351152003 ,-0.794574857,0.687270522 ,-0.095056288,0.546218157 ,-0.861981452,Duduk       
-1.112797141,-0.363739938,-1.217850208,-0.250122994,-1.235623360,-0.429471523,-1.292322278,0.019216934 ,-1.318076253,-0.415375501,-0.965311944,0.277351588 ,-1.028154612,-0.438880175,-0.114237361,0.246963292 ,-0.360864341,-0.590076566,0.585151732 ,-0.036731355,0.229296327 ,-0.875255644,0.024187984 ,0.243150592 ,-0.024188429,-0.243150592,0.596825778 ,-0.052873775,0.464609653 ,-0.842706740,0.726718903 ,-0.089015916,0.577735484 ,-0.884960234,Duduk       
